Hash,Name,Item Type Display Name,Icon
1102224360,Harlequin dansant,Ornement d'arme,/common/destiny2_content/icons/e184c9be422c4b7ef0dec722cd805f23.jpg
3174376906,Destin lié,Ornement d'arme,/common/destiny2_content/icons/1d2730fffd18e79c3cdc791f2873219a.jpg
1855062110,Caractère affirmé,Ornement d'arme,/common/destiny2_content/icons/8074a7af78ed84e2710026c2b2a1c099.jpg
1855062111,Chaude jalousie,Ornement d'arme,/common/destiny2_content/icons/99dce08c5448e8cdf4088189af95ecbc.jpg
1855062108,Mûre fidélité,Ornement d'arme,/common/destiny2_content/icons/dd6f8ebe49de77ec5cbef9479769e12b.jpg
1261107326,Mémento perdu,Mémento,/common/destiny2_content/icons/65637b7f49e2183bd1ba900148ae4b9b.jpg
3686736741,Mémento perdu,Mémento,/common/destiny2_content/icons/65637b7f49e2183bd1ba900148ae4b9b.jpg
1971919313,Mémento perdu,Mémento,/common/destiny2_content/icons/65637b7f49e2183bd1ba900148ae4b9b.jpg
1690059054,Traqueur de Mémento perdu,NoData,/common/destiny2_content/icons/ede322ef9e693f7980c659dabc644eb5.png
502300339,Cercle d'invocation,Interaction,/common/destiny2_content/icons/860188446f83b68bd30eebda9f170370.jpg
1512491423,Pose vampirique,Interaction,/common/destiny2_content/icons/e6dc179c0167cc5043788ff92c84bbdb.jpg
1390684733,Sculpture de citrouille,Interaction,/common/destiny2_content/icons/228bf4eae1c62ecc2ef25a4dbc5c446e.jpg
753547630,Salto arrière boosté,Interaction multijoueur,/common/destiny2_content/icons/09d260b8e7d79dbbf166260c941382de.jpg
2565792257,"Circulez, y a rien à voir",Interaction,/common/destiny2_content/icons/4ece1cb5b1aade02414b136d1778560a.jpg
1379770228,Tir à l'arc risqué,Interaction multijoueur,/common/destiny2_content/icons/124422d12f7a506ee784fc22ce118c3a.jpg
4117871848,Danse en semaine,Interaction,/common/destiny2_content/icons/20bbf372b8e64861f1d25f2a09ca5772.jpg
3143740107,Cérémonie d'adoubement,Interaction multijoueur,/common/destiny2_content/icons/6d801716cd3d22b62b4fb1870bd88e6f.jpg
2899462804,Tour de yo-yo,Interaction,/common/destiny2_content/icons/1e1c9f81d4ee0a024f42e94a40802ea3.jpg
2100117443,Chef largueur,Interaction,/common/destiny2_content/icons/a46a2440dd2d7f6afb6b6a10af452a80.jpg
3665453361,Méditation abstraite,Interaction,/common/destiny2_content/icons/341cee1f7eb60a1a7f0b5f539374e348.jpg
3373806360,Croquis runique,Interaction,/common/destiny2_content/icons/e1adf5d222281bb4a91805e53afce116.jpg
127603177,Marche du zombie,Interaction,/common/destiny2_content/icons/dc6badf9fec9329bb1b11d1ff8c1ba41.jpg
2095897862,Danse squelettique,Interaction,/common/destiny2_content/icons/4ed5801d71bc32cf9aff0070907263bc.jpg
1182552175,Casse-croûte maladroit,Interaction,/common/destiny2_content/icons/a92d82aa37c17aa6b2ee9ca2bcaed63c.jpg
217395526,Photo mélancolique,Interaction,/common/destiny2_content/icons/c4f97c86da05cf77e8494c62b9762a06.jpg
726895548,Quadrille,Interaction,/common/destiny2_content/icons/180e041b3dee8b4cdb10da0c01ec80dd.jpg
393730274,Bataille de claques,Interaction multijoueur,/common/destiny2_content/icons/23bf9bc9ec1aa1a6a05c3e7c530a06a5.jpg
1152180525,Hoverboard,Interaction,/common/destiny2_content/icons/01cc3a0605bb16cf5d2e59bba62644a6.jpg
2234799665,Baguette magique,Interaction,/common/destiny2_content/icons/e16f40fb3f5f596b1ff770e550fd56be.jpg
1965972175,Samba,Interaction,/common/destiny2_content/icons/97249838878c1cd67338ce69b0f9670f.jpg
2466147587,Marche inflexible,Interaction multijoueur,/common/destiny2_content/icons/78375771b3a7e22aa2fe37072d595d09.jpg
1843912327,Maudit soleil !,Interaction,/common/destiny2_content/icons/ce0e07423cd64a3ace6ea76c19bddca5.jpg
1124392320,Geste olfactif,Interaction,/common/destiny2_content/icons/6182b76a1007070901c5cdf8912412d4.jpg
3596399040,Mains mystérieuses,Interaction,/common/destiny2_content/icons/28f408b41a0b27f04e97558fda3adbe4.jpg
663616072,Provocation mesquine,Interaction,/common/destiny2_content/icons/0cec2dc903ed7e865085dce71d633a2d.jpg
3387248782,Sculpture ossifiée,Revêtement,/common/destiny2_content/icons/517b09889b3904c3d6d8b005a6266cc5.jpg
3387248783,Artifice biologique,Revêtement,/common/destiny2_content/icons/d8be2df90f6d69f74bd3f59384ad35f0.jpg
2292674831,Vision nocturne,Revêtement,/common/destiny2_content/icons/2049720b0a0d96b169531baee19d3aee.jpg
2970605152,Dents du dragon,Revêtement,/common/destiny2_content/icons/7818555e6f13dfb2ad013ed30ea2a870.jpg
634576125,Carapace muée,Revêtement,/common/destiny2_content/icons/250591294023bd788bbf8978eef82e70.jpg
634576124,Rachis déformé,Revêtement,/common/destiny2_content/icons/1f552084d6b74e6d15bbae8cad16b91f.jpg
3304608321,Souhait interdit,Revêtement,/common/destiny2_content/icons/1554f563cae05f9bb5899f26a5819efd.jpg
2355278664,Lueur rosée,Revêtement,/common/destiny2_content/icons/09efcb3d4412645f56ff0e96a2bbe06e.jpg
2355278665,Toile d'araignée suspendue,Revêtement,/common/destiny2_content/icons/7fa795c52f80458c5db4c8132c23b6bb.jpg
3236196105,Highlander,Revêtement,/common/destiny2_content/icons/dfa61f71b7eaf1bddc61d0edf3d8cf64.jpg
3236196104,Abysse lumineux,Revêtement,/common/destiny2_content/icons/5848433a344d8fa08ca221638747cb78.jpg
3236196107,Coléoptère,Revêtement,/common/destiny2_content/icons/5d4c4e82c45934661775845b08a688eb.jpg
3236196106,Garde-chasse,Revêtement,/common/destiny2_content/icons/36886e36568233216c9b38446ea12e11.jpg
3586026952,Transformation magique,Revêtement,/common/destiny2_content/icons/be38eb57017f8a0e3232c357e5883b32.jpg
3358389466,Éclaboussure sanguine,Revêtement,/common/destiny2_content/icons/1395ac280731f6ee99e414ef85a8ab2f.jpg
215102895,Murmure cirrus,Revêtement,/common/destiny2_content/icons/0941fb3a7983a075b3d8a861dd255590.jpg
1559478790,Souvenir crépusculaire,Revêtement,/common/destiny2_content/icons/a86c5aa8b77b338ccd0b6874dc5e0f4e.jpg
1845961664,NoData,NoData,/common/destiny2_content/icons/6b92101060c49aaf705004e13a452e42.jpg
1845961665,NoData,NoData,/common/destiny2_content/icons/172009eaee2bb314b70bc95565ba82ad.jpg
2431437492,Ornements de la Fête des âmes perdues,NoData,/common/destiny2_content/icons/85504ca5e2f465e478107da02427045c.jpg
296514038,Préparez-vous aux festivités,NoData,/common/destiny2_content/icons/e9de13dd7d06e111ff345c4737bd3f5c.jpg
296514037,Nouveaux objets de la Fête des âmes perdues,NoData,/common/destiny2_content/icons/a54d78968e3be31216b72ea081ec02d2.jpg
1184458245,Carte d'événement améliorée de la Fête des âmes perdues,NoData,/common/destiny2_content/icons/b686fe16c6343e2c19d9f64d3d9d63b6.jpg
1630921937,Ensemble d'ornements de la Saison de la Sorcière,NoData,/common/destiny2_content/icons/e4d2494445b6c44ca50c5e45e50ef43a.jpg
3602255374,NoData,NoData,/common/destiny2_content/icons/87093ed7fa64301346d9142a72940032.jpg
3484128337,Ensemble Prêt à l'action,NoData,/common/destiny2_content/icons/ecd4c87f0e6fcc7aea491f5098bc9c59.jpg
3484128338,Ensemble de Collectionneur dépéri,NoData,/common/destiny2_content/icons/5d94b416665979c473e1d88677df461f.jpg
3484128339,Ensemble d'Agriculture de l'ère spatiale,NoData,/common/destiny2_content/icons/2de9bc8cf244511387712a10135bb197.jpg
3484128340,Ensemble de Destruction collaborative,NoData,/common/destiny2_content/icons/245932c5a355e2339ae5c2f928812303.jpg
3484128341,Ensemble d'accessoires lumineux,NoData,/common/destiny2_content/icons/8b4eace37cd35a68839cc88873335d6c.jpg
2569642415,Nouveaux ornements universels,NoData,/common/destiny2_content/icons/1bb0727862550598f070ba84d1fe5002.jpg
3981311532,La Saison de la Sorcière se termine bientôt,NoData,/common/destiny2_content/icons/2e48865c88dd48bf98c68c94155d7ad2.jpg
2795160390,Saison de la Sorcière,NoData,/common/destiny2_content/icons/2e48865c88dd48bf98c68c94155d7ad2.jpg
2157707221,Destiny 2 : La Forme Finale + Pass annuel,NoData,/common/destiny2_content/icons/ed29f0832c28ac7ce136ea5aa4e01643.jpg
632849540,Festin reconnaissant,NoData,/common/destiny2_content/icons/e72204540cf01750e14325c2f16c8012.jpg
710586458,Flashback : Saison des Dignes,NoData,/common/destiny2_content/icons/b656f93beb5265eb7bbdff528716c8b6.jpg
2952275349,Ornements du 30e anniversaire,NoData,/common/destiny2_content/icons/14e383563a0c75e5aaf93fe6b131aad9.jpg
2876946625,Accessoires du 30e Anniversaire,NoData,/common/destiny2_content/icons/274db3420ed089e4e59cc7e7b620f431.jpg
2289937282,Saison de la Sorcière,NoData,/common/destiny2_content/icons/89a4d8be9c135340f575d734c45e6c21.jpg
392860518,Pack Saison de la Sorcière + 10 rangs,NoData,/common/destiny2_content/icons/ec1b4fc94304c3134c79026a16aa1c61.jpg
224699278,Pack 10 rangs pour la Saison de la Sorcière,NoData,/common/destiny2_content/icons/cb4c91c8b2d435000ed86a95f63efef6.jpg
3426304205,Fête des âmes perdues - Amélioration de carte,NoData,/common/destiny2_content/icons/15d7800e31a67794d4c1da8b06735630.jpg
2583050816,Gantelets entêtés,Gantelets,/common/destiny2_content/icons/f9d72b7f79a1f4c023e333e6424aa8bb.jpg
643825416,Harnais impitoyable,Armure de torse,/common/destiny2_content/icons/3b1eb7ccc9f031b8f1543c9ea3e0e42d.jpg
2345922917,Suaire de mouches,Cape de Chasseur,/common/destiny2_content/icons/8d1ec71cff9024b2e5b322a953773470.jpg
879555273,Casque réfractaire,Casque,/common/destiny2_content/icons/77b0ff81d37850be2ac4d2e87a96d1b1.jpg
1277990522,Randonneuses infatigables,Armure de jambes,/common/destiny2_content/icons/569e1a220961bb0a3901b62ccc2bc34b.jpg
812903206,Poings du Briseur de volonté,Gantelets,/common/destiny2_content/icons/4586c65813639d37c11e665ae45cfc98.jpg
2219347658,Détermination du Briseur de volonté,Armure de torse,/common/destiny2_content/icons/085588e2060e44767daae207d9c01369.jpg
2390131163,Fanion des Fosses,Fanion de Titan,/common/destiny2_content/icons/21f1c9f587e4270478bbf3ad5aa660b8.jpg
837459167,Casque du Briseur de volonté,Casque,/common/destiny2_content/icons/8483dd383731573ac8921490f1721f75.jpg
330355744,Jambières du Briseur de volonté,Armure de jambes,/common/destiny2_content/icons/703249d766dfbd8aadce845c23848d14.jpg
3044087163,Gantelets de la Sirène de la Mort,Gantelets,/common/destiny2_content/icons/92e8578445595c92f81d8bfcdf279bc0.jpg
2782273493,Manteau de la Sirène de la Mort,Armure de torse,/common/destiny2_content/icons/3271c4fdf695197f008f2b83549f2afd.jpg
1904222504,Bandeau d'ossement,Brassard d'Arcaniste,/common/destiny2_content/icons/3c40c1e45681702be23259b413555561.jpg
2577630738,Regard de la Sirène de la Mort,Casque,/common/destiny2_content/icons/b1076f64ca9750cdd42d03a02d174444.jpg
1494127341,Messagers de la Sirène de la Mort,Armure de jambes,/common/destiny2_content/icons/95b400d68b70a019b124bb49c8aeb43a.jpg
3256378992,La Parole de Cropta,Revolver,/common/destiny2_content/icons/4b9f5e2f929b5f7c1730e28ec880b989.jpg
1004858308,Les Crocs d'Ir Yût,Fusil d'éclaireur,/common/destiny2_content/icons/094c55dee2ab8993e85bf60d8fa3ee62.jpg
1779695975,La rébellion de l'Abysse,Fusil automatique,/common/destiny2_content/icons/3a166cd64dc18fff429e9e5992e44055.jpg
4261482423,Le décret de l'Âme suprême,Fusil à impulsion,/common/destiny2_content/icons/f2b7dd064b3eab5d01f72db64de7f164.jpg
2051653169,Destructeur d'épées,Fusil à pompe,/common/destiny2_content/icons/ba9f551c34fa8117141628d47d7d0c78.jpg
3396589080,Le Chant d'Ir Yût,Mitrailleuse,/common/destiny2_content/icons/a6b444748bd7c8fc2e5cc1b33678cc7d.jpg
3554298459,La Parole de Cropta,Revolver,/common/destiny2_content/icons/4b9f5e2f929b5f7c1730e28ec880b989.jpg
1695503983,Les Crocs d'Ir Yût,Fusil d'éclaireur,/common/destiny2_content/icons/094c55dee2ab8993e85bf60d8fa3ee62.jpg
1974724704,La rébellion de l'Abysse,Fusil automatique,/common/destiny2_content/icons/3a166cd64dc18fff429e9e5992e44055.jpg
1526881232,Le décret de l'Âme suprême,Fusil à impulsion,/common/destiny2_content/icons/f2b7dd064b3eab5d01f72db64de7f164.jpg
2448387086,Destructeur d'épées,Fusil à pompe,/common/destiny2_content/icons/ba9f551c34fa8117141628d47d7d0c78.jpg
2831249843,Le Chant d'Ir Yût,Mitrailleuse,/common/destiny2_content/icons/a6b444748bd7c8fc2e5cc1b33678cc7d.jpg
906930841,La Parole de Cropta (expert),Revolver,/common/destiny2_content/icons/03a1915a306349df1aac7eaf8bbc7961.jpg
46590909,Les Crocs d'Ir Yût (expert),Fusil d'éclaireur,/common/destiny2_content/icons/2353e92a5c3704ab8e7c682901057d4e.jpg
2424446698,La rébellion de l'Abysse (expert),Fusil automatique,/common/destiny2_content/icons/db7c65c5bd370356d349dcb7ded3c371.jpg
1538243034,Le décret de l'Âme suprême (expert),Fusil à impulsion,/common/destiny2_content/icons/08c074ad8c8d45149c7cb3c99a240790.jpg
3393320912,Destructeur d'épées (expert),Fusil à pompe,/common/destiny2_content/icons/3b67dfea1cc1bcc16f48ac634a377543.jpg
3284251089,Le Chant d'Ir Yût (expert),Mitrailleuse,/common/destiny2_content/icons/e7cba7d6b045e032a645288d630a20a3.jpg
4037641632,Mémento perdu,Mémento,/common/destiny2_content/icons/65637b7f49e2183bd1ba900148ae4b9b.jpg
1938084298,Bannissement arcanique,Coup de grâce,/common/destiny2_content/icons/26f17fadef21b7cf3a9c63e5b3cdbf45.jpg
3696163951,Lancer de citrouille,Coup de grâce,/common/destiny2_content/icons/40e461c774e62c3a409f977f160f4fba.jpg
857014233,Blocage impossible,Coup de grâce,/common/destiny2_content/icons/04867bda93a7cf29b4ac22d02774771d.jpg
2568406512,Arc instinctif,Coup de grâce,/common/destiny2_content/icons/69aa571fb3d3f1e4d497305992ac59d2.jpg
615678437,Marteau improvisé,Coup de grâce,/common/destiny2_content/icons/cf681e8894cf7bc018259c15cdfd3376.jpg
3561203890,Dallage,Fusil à fusion,/common/destiny2_content/icons/1c2e9282803d516be01561423a0ea282.jpg
3821409356,Ex Diris,Lance-grenades,/common/destiny2_content/icons/8bf07148479f8894c483db879ed46c4a.jpg
1034055198,Gouffre nécrotique,Fusil automatique,/common/destiny2_content/icons/52e8bb636771f4731da3f73f06fcad04.jpg
2738601016,Cataphractaire GL3,Lance-grenades,/common/destiny2_content/icons/167c11f8d0ce66b753dc1d5119b82f77.jpg
1973107014,Marteau igné,Revolver,/common/destiny2_content/icons/d526de3389b40131261567496816368e.jpg
874623537,Cataphractaire GL3 (expert),Lance-grenades,/common/destiny2_content/icons/3d20d79f6109603aa8a4aff81d265a7e.jpg
2314610827,Marteau igné (expert),Revolver,/common/destiny2_content/icons/1262dfde8b848588888d501852078a11.jpg
120706239,La Parole de Cropta,Revolver,/common/destiny2_content/icons/4b9f5e2f929b5f7c1730e28ec880b989.jpg
1432682459,Les Crocs d'Ir Yût,Fusil d'éclaireur,/common/destiny2_content/icons/094c55dee2ab8993e85bf60d8fa3ee62.jpg
833898322,La rébellion de l'Abysse,Fusil automatique,/common/destiny2_content/icons/3a166cd64dc18fff429e9e5992e44055.jpg
1098171824,Le décret de l'Âme suprême,Fusil à impulsion,/common/destiny2_content/icons/f2b7dd064b3eab5d01f72db64de7f164.jpg
3163900678,Destructeur d'épées,Fusil à pompe,/common/destiny2_content/icons/ba9f551c34fa8117141628d47d7d0c78.jpg
2828278545,Le Chant d'Ir Yût,Mitrailleuse,/common/destiny2_content/icons/a6b444748bd7c8fc2e5cc1b33678cc7d.jpg
3926103986,La Parole de Cropta (expert),Revolver,/common/destiny2_content/icons/03a1915a306349df1aac7eaf8bbc7961.jpg
128782990,Les Crocs d'Ir Yût (expert),Fusil d'éclaireur,/common/destiny2_content/icons/2353e92a5c3704ab8e7c682901057d4e.jpg
3782662983,La rébellion de l'Abysse (expert),Fusil automatique,/common/destiny2_content/icons/db7c65c5bd370356d349dcb7ded3c371.jpg
578105049,Le décret de l'Âme suprême (expert),Fusil à impulsion,/common/destiny2_content/icons/08c074ad8c8d45149c7cb3c99a240790.jpg
1239700299,Destructeur d'épées (expert),Fusil à pompe,/common/destiny2_content/icons/3b67dfea1cc1bcc16f48ac634a377543.jpg
407511664,Le Chant d'Ir Yût (expert),Mitrailleuse,/common/destiny2_content/icons/e7cba7d6b045e032a645288d630a20a3.jpg
1875512595,Confiance maintenue,Revolver,/common/destiny2_content/icons/77bff899a4de6d0ddd6711867b576b6c.jpg
4132072834,Locus Locutus,Fusil de précision,/common/destiny2_content/icons/544ab1ac0e749b60d65e4aab52901dad.jpg
105306149,Principe éléatique,Mitrailleuse,/common/destiny2_content/icons/95cb0c51c55e27323bbc900f098a60c3.jpg
2922749929,Sémioticien,Lance-roquettes,/common/destiny2_content/icons/ae42994280a44ba88125514edbb57eac.jpg
2779821308,Amour de Brya,Fusil d'éclaireur,/common/destiny2_content/icons/64f9487a8ecfa5fe1362718152954457.jpg
3347946548,L'ermite,Fusil à fusion,/common/destiny2_content/icons/a08c12dc21b61d4cde66cba81e9de52d.jpg
192784503,Pré-Astyanax IV,Arc de combat,/common/destiny2_content/icons/5da29afff3d090d23e3fe0123a7a022d.jpg
496556698,Pré-Astyanax IV (expert),Arc de combat,/common/destiny2_content/icons/3d6510aea0cd0f26d5273df268997972.jpg
1821529912,Loi du Geôlier,Revolver,/common/destiny2_content/icons/5c23f0f9236403e328f28ba89715903b.jpg
267089201,Loi du Geôlier (expert),Revolver,/common/destiny2_content/icons/44a28fd1d59042f6c154119c571a2c3e.jpg
3337727085,Malédiction,Revolver,/common/destiny2_content/icons/8411eb16eb241431e2c54acae0513803.jpg
1975125963,Qua Xaphan V,Mitrailleuse,/common/destiny2_content/icons/69288c0d6595e770414fef2d21e320f5.jpg
1161561386,La Vision directrice,Fusil d'éclaireur,/common/destiny2_content/icons/8913b2e614326f7b99ac3fb3de99830c.jpg
888872889,Cor du cerf,Arc de combat,/common/destiny2_content/icons/82cfc822a938ecc8415eb42f405b0e5d.jpg
3319810952,Carapace du Gouffre,Fusil automatique,/common/destiny2_content/icons/7f7761cf6e759f529ede770f11ddfd5c.jpg
3319810953,Apparition alliée,Fusil automatique,/common/destiny2_content/icons/f7acb1f2b6d63796661c35f84d2b8fcc.jpg
781498181,Persuadeur,Fusil de précision,/common/destiny2_content/icons/72d4f26dc3dd9fe73af05f0f56e2edca.jpg
1999754402,L'Indispensable,Pistolet-mitrailleur,/common/destiny2_content/icons/ee4879068b81dbfbc7e6645963a01edb.jpg
1296429091,Livraison mortelle,Fusil à pompe,/common/destiny2_content/icons/b88e078fd73a3aeb4281722ed72a9d75.jpg
1974641289,Belladone,Fusil à impulsion,/common/destiny2_content/icons/59e8d862b6ed35e330cb48311460bd12.jpg
413901114,Acosmique,Lance-grenades,/common/destiny2_content/icons/5c9a69e2d8aff4af04233d4ea8c760b3.jpg
177568179,Histoire d'épouvante,Fusil automatique,/common/destiny2_content/icons/165dfe9b6f832bbc4507b103e9801f37.jpg
3103255595,Vert jurassique,Fusil à impulsion,/common/destiny2_content/icons/2ab5f5a969229ae22f9925c773318b1a.jpg
3871226707,Mechabre,Fusil de précision,/common/destiny2_content/icons/b90b312e10c596e688b5d79429566356.jpg
358788212,Psi Hermétique V,Fusil à impulsion,/common/destiny2_content/icons/d3190bf9daa072e57418fd4e80c4439a.jpg
2767393525,Nox Pérenne V,Fusil à fusion,/common/destiny2_content/icons/9245def7b19410e22cae9b340bd86cc0.jpg
3998080529,Héliocentrique QSc,Pistolet,/common/destiny2_content/icons/12a954eaccd2af10d0cc6977faab8989.jpg
3637669759,Géodétique HSm,Épée,/common/destiny2_content/icons/46308e2bdae627dbf098bdaeb87b2783.jpg
2510526114,Tempête infinie,Pistolet-mitrailleur,/common/destiny2_content/icons/42515386588b8459266fdaf85d45199e.jpg
1948035256,Régolithe lunaire III,Fusil de précision,/common/destiny2_content/icons/eab649c46f12aebe32d91f5f8494cd41.jpg
2754356055,Pack de démarrage de la Saison de la Sorcière,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
2612091849,Pack Prêt à l'action,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
3200418367,Pack Collectionneur dépéri,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
1256200448,Pack Agriculture de l'ère spatiale,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
1329608577,Pack Destruction collaborative,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
1515640212,Pack d'accessoires lumineux,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
1928284119,Pack de Valkyrie pour Chasseurs,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
2144686245,Pack de Valkyrie pour Titans,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
2144098846,Pack de Valkyrie pour Arcanistes,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
1542163666,Pack Guerrier digne,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
715438795,Pack Festin reconnaissant,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
11037709,Pack d'événement de la Fête des âmes perdues,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
2719864361,Pack Triple terreur,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
968906420,Pack mygalomorphe pour Chasseurs,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
2045619296,Pack du chaos rampant pour Titans,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
705864273,Pack carapace pour Arcanistes,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
820060201,Pack Fortune oubliée,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
551138056,Pack Trône volatile,Colis,/common/destiny2_content/icons/7d40d7dfd49abaf954f9cf473fce0f77.png
3369334256,Ticket d'événement,Monnaie,/common/destiny2_content/icons/7d1c5c52405dc93d62224b88deb46a20.jpg
3037589442,Mémento perdu redondant,Mémento,/common/destiny2_content/icons/c2c7777f00a648b0c1844a5d2a560c59.jpg
2910326942,Garde-souhaits,Arc de combat,/common/destiny2_content/icons/6b47d872840188bc913d6307fa537c3c.jpg
3886719505,Lignée enterrée,Pistolet,/common/destiny2_content/icons/fcae8edcd35227d35fca0a108d831840.jpg
17096506,Souffle du dragon,Lance-roquettes,/common/destiny2_content/icons/49197babe16ed546cec94b26b44f3447.jpg
3438139008,Feu chevaleresque,Épée,/common/destiny2_content/icons/7d5131dbce53b3ca6922cd37fc5031c9.jpg
3710082365,Léthophobie,Arc de combat,/common/destiny2_content/icons/5d4c7ee9d99cf9788792de8875bb6e4f.jpg
2558925366,Signal à dispersion,Fusil à fusion,/common/destiny2_content/icons/0032a353b7d88faabd02af376531fbd2.jpg
1501688142,Pétitionnaire condamné,Fusil à fusion linéaire,/common/destiny2_content/icons/413145c6bc6ffa6c27751b5d2e3af36e.jpg
92459755,Superamas,Fusil à pompe,/common/destiny2_content/icons/415d9aa25b52018d758df752bde0d73b.jpg
2563668388,Potentiel scalaire,Fusil à impulsion,/common/destiny2_content/icons/71f8d73bca196331dc4aec7cdb6f9a8f.jpg
4153087276,Appétence,Fusil à rayon,/common/destiny2_content/icons/c435d50b49198ebc9819093de64d1e75.jpg
3668817296,Faucille du Culte draconique,Épée,/common/destiny2_content/icons/827efcc482b67373c1d854670fe861f5.jpg
2806569825,Lance de Naeem,Fusil de précision,/common/destiny2_content/icons/eb3209b52d9833cdd7d2cf462eb9fb20.jpg
839344841,Murmure vengeur,Arc de combat,/common/destiny2_content/icons/6e6730467f11f156beace778dc748bce.jpg
3381450498,Bonté redevable,Pistolet,/common/destiny2_content/icons/352833d18ac3305cae2b0e026de06554.jpg
2189073092,Abondance létale,Fusil automatique,/common/destiny2_content/icons/7d1a259e4bba6673e160837784b91ad7.jpg
1764868900,Marcheur de Riis,Fusil à pompe,/common/destiny2_content/icons/53f986f45c2848846bdbf2f0e107c99e.jpg
4248997900,Inciseur,Fusil à rayon,/common/destiny2_content/icons/19a4d34ce17f315aedc638799bf5a106.jpg
1401300690,Œil du Soleil,Fusil de précision,/common/destiny2_content/icons/3a6bea05a6394a4fd0ed154ce9fe5d09.jpg
2421180981,Inciseur (expert),Fusil à rayon,/common/destiny2_content/icons/c2bc297b637f68d1b792ae721578bf83.jpg
2059255495,Œil du Soleil (expert),Fusil de précision,/common/destiny2_content/icons/10dd2820380b65fa6c9ccc2c3acb256b.jpg
1151688091,Courant profond,Lance-grenades,/common/destiny2_content/icons/6bf38d233d7c65bc4bf2d30a145c1cb7.jpg
2450917538,Uzume RR4,Fusil de précision,/common/destiny2_content/icons/4801dd528afc4bbd294dcb4d5b3da64e.jpg
672957262,Courant profond (expert),Lance-grenades,/common/destiny2_content/icons/7e6f558af501d7a2473ec778e934a765.jpg
1891996599,Uzume RR4 (expert),Fusil de précision,/common/destiny2_content/icons/7dccbf6fd32efbf9e8e1fab988b8d602.jpg
2313726158,Bélisaire-D,Fusil à impulsion,/common/destiny2_content/icons/8d0f20de2abba5f0442b9a963ecec5c1.jpg
2817683783,Optatif,Revolver,/common/destiny2_content/icons/5a61698581ee51effba22757fa672038.jpg
2993554824,Adhortatif,Fusil à impulsion,/common/destiny2_content/icons/2b61e17753a2096718ef427bdf37b16e.jpg
2045811635,Impératif,Fusil d'éclaireur,/common/destiny2_content/icons/c191f37c2cbd86b145b51da9ed6ec615.jpg
1447836603,Subjonctif,Pistolet-mitrailleur,/common/destiny2_content/icons/849c920539d196fab8f69ca3f5162d64.jpg
2680976411,Aile d'albédo,Glaive,/common/destiny2_content/icons/c94706397134667cd5bbe03018fe41f2.jpg
1891321753,Tête froide,Fusil à impulsion,/common/destiny2_content/icons/cb7ca15db7e56d5e0a4a1936dd4f8fa0.jpg
4220529694,Avalanche,Mitrailleuse,/common/destiny2_content/icons/9a34592421af4bc94cf944e75cd255ec.jpg
3206190066,Front froid,Pistolet-mitrailleur,/common/destiny2_content/icons/991139dfc857c497b973f16df327d57a.jpg
2728851518,Glacioclasme,Fusil à fusion,/common/destiny2_content/icons/f30901bc35914c5cedc5ea3faa5a77c8.jpg
1911078836,Zéphyr,Épée,/common/destiny2_content/icons/a22b4184aec68868272cf6c613be556f.jpg
1612781792,Rétrofuturiste,Fusil à pompe,/common/destiny2_content/icons/8e2eadc19761fe72caed36a970517fc4.jpg
2026755633,Tête brûlée,Fusil automatique,/common/destiny2_content/icons/ba413b89a7629ba977118ed1fb06d473.jpg
105164264,Réponse à double-tranchant,Épée,/common/destiny2_content/icons/885f010f8584366e9ad0489d4d02a73d.jpg
3926811686,Parabellum,Pistolet-mitrailleur,/common/destiny2_content/icons/4098a5682472c9199f90a1b4fc54d8a4.jpg
1719687748,Destruction de l'Apex IV,Lance-roquettes,/common/destiny2_content/icons/02949959641cfd982ce7181cb73cc600.jpg
3583275737,Ros Arago IV,Fusil automatique,/common/destiny2_content/icons/75dc5129afac1dafb15dc3b77a8ac0a5.jpg
